Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+GLCM+GIST,0.8480885311871227,0.8540712359261954,0.8480885311871227,0.847395619298154,0.8591295481905512
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+GLCM+GIST,0.892354124748491,0.8924906582351251,0.892354124748491,0.8923492219039008,0.892362970788394
Random Forest,Q5,Basic+Enhanced Color+LBP+GLCM+GIST,0.9496981891348089,0.9497661779301967,0.9496981891348089,0.9496975782014276,0.9375070633614231
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+GLCM+GIST,0.8229376257545271,0.8337696429472895,0.8229376257545271,0.8214078589182152,0.841770876839545
Support Vector Machine,Q5,Basic+Zernike moments+LBP+GLCM+GIST,0.9064386317907445,0.9064759874439381,0.9064386317907445,0.9064343701982939,0.9171645824632091
Random Forest,Q5,Basic+Zernike moments+LBP+GLCM+GIST,0.9295774647887324,0.9297457725511721,0.9295774647887324,0.9295674842707036,0.9290641967422548
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.858148893360161,0.8639302451721003,0.858148893360161,0.8575401237526824,0.8685551433555266
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.920523138832998,0.9205241978184899,0.920523138832998,0.9205227366266402,0.9260963565339164
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9617706237424547,0.9617706237424547,0.9617706237424547,0.9617706237424547,0.9429587499692896
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.8732394366197183,0.8773200793994301,0.8732394366197183,0.8728646505901078,0.8849323145714075
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9265593561368209,0.9265731156934807,0.9265593561368209,0.9265577951309362,0.9275802766380856
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.959758551307847,0.959765345299622,0.959758551307847,0.9597580625453123,0.9469265164729872
K-Nearest Neighbors,Thien_uu,Basic,0.9637462235649547,0.9638060608489426,0.9637462235649547,0.9637409260643567,0.9389751983576542
Support Vector Machine,Thien_uu,Basic,0.974320241691843,0.9743259786074829,0.974320241691843,0.9743208864362214,0.9612939022360317
Random Forest,Thien_uu,Basic,0.9652567975830816,0.9654781995325438,0.9652567975830816,0.9652595724789318,0.9493868945236642
K-Nearest Neighbors,Thien_uu,Enhanced Color,0.7386706948640483,0.7390588400112698,0.7386706948640483,0.7383761487648399,0.7276757476557733
Support Vector Machine,Thien_uu,Enhanced Color,0.7628398791540786,0.765362823412385,0.7628398791540786,0.7619451610722926,0.7693502746490595
Random Forest,Thien_uu,Enhanced Color,0.7265861027190332,0.7274392788996661,0.7265861027190332,0.7265330694610758,0.7477861621261721
K-Nearest Neighbors,Thien_uu,Zernike moments,0.9758308157099698,0.9764723114299526,0.9758308157099698,0.9758308157099698,0.9679936747489319
Support Vector Machine,Thien_uu,Zernike moments,0.9803625377643505,0.9811178247734139,0.9803625377643505,0.9803619552404788,0.9724574155246074
Random Forest,Thien_uu,Zernike moments,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9650141485879153
K-Nearest Neighbors,Thien_uu,LBP,0.7719033232628398,0.7742259776227,0.7719033232628398,0.7711268243827941,0.7812517338955779
Support Vector Machine,Thien_uu,LBP,0.783987915407855,0.7847029614882943,0.783987915407855,0.7836969571089393,0.7968678910281307
Random Forest,Thien_uu,LBP,0.7809667673716012,0.7818516923670042,0.7809667673716012,0.780619544921414,0.7901625700493813
K-Nearest Neighbors,Thien_uu,GLCM,0.8111782477341389,0.8113898053074698,0.8111782477341389,0.8111933286898467,0.8035704377739554
Support Vector Machine,Thien_uu,GLCM,0.8580060422960725,0.8589678548755973,0.8580060422960725,0.8579853051152144,0.8348055262719859
Random Forest,Thien_uu,GLCM,0.8429003021148036,0.8438400345157352,0.8429003021148036,0.8428773588508757,0.828852022415802
K-Nearest Neighbors,Thien_uu,GIST,0.7688821752265861,0.8164265535104772,0.7688821752265861,0.7609402342055595,0.7790267990900516
Support Vector Machine,Thien_uu,GIST,0.879154078549849,0.8824847289747321,0.879154078549849,0.8790050632100995,0.88766298618432
Random Forest,Thien_uu,GIST,0.9259818731117825,0.9267991778224698,0.9259818731117825,0.9259133558234843,0.9225961271708373
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color,0.9697885196374623,0.9698505649393094,0.9697885196374623,0.9697841050536308,0.9419519502857459
Support Vector Machine,Thien_uu,Basic+Enhanced Color,0.9818731117824774,0.9819474567819365,0.9818731117824774,0.9818744355773172,0.9709787493757975
Random Forest,Thien_uu,Basic+Enhanced Color,0.9697885196374623,0.9700761928697905,0.9697885196374623,0.9697907257205323,0.9612994507018809
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments,0.9758308157099698,0.9759951077481951,0.9758308157099698,0.9758328012753507,0.9717166953337403
Support Vector Machine,Thien_uu,Basic+Zernike moments,0.9833836858006042,0.9837492780263657,0.9833836858006042,0.9833847095446762,0.9791544138045831
Random Forest,Thien_uu,Basic+Zernike moments,0.9773413897280967,0.9780941662865126,0.9773413897280967,0.9773407175851679,0.9642734283970482
K-Nearest Neighbors,Thien_uu,Basic+LBP,0.9622356495468278,0.9623308885885409,0.9622356495468278,0.9622283200956547,0.9359984464295621
Support Vector Machine,Thien_uu,Basic+LBP,0.9773413897280967,0.9775635637854909,0.9773413897280967,0.9773431994427817,0.9575764301170725
Random Forest,Thien_uu,Basic+LBP,0.9637462235649547,0.964379775065495,0.9637462235649547,0.9637462235649547,0.9493924429895134
K-Nearest Neighbors,Thien_uu,Basic+GLCM,0.9637462235649547,0.9637671284918019,0.9637462235649547,0.9637478784444662,0.9404732841369363
Support Vector Machine,Thien_uu,Basic+GLCM,0.9788519637462235,0.9790162557844488,0.9788519637462235,0.9788537011159318,0.9583254730067136
Random Forest,Thien_uu,Basic+GLCM,0.9667673716012085,0.9672116702443602,0.9667673716012085,0.9667688882417891,0.9411973589302558
K-Nearest Neighbors,Thien_uu,Basic+GIST,0.9108761329305136,0.9126360837415284,0.9108761329305136,0.9108376896779428,0.9002829717583088
Support Vector Machine,Thien_uu,Basic+GIST,0.947129909365559,0.9489943082959217,0.947129909365559,0.9471071040462373,0.9330272429673195
Random Forest,Thien_uu,Basic+GIST,0.9788519637462235,0.9790162557844488,0.9788519637462235,0.9788537011159318,0.9575708816512234
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments,0.974320241691843,0.9743550119377844,0.974320241691843,0.9743176034749531,0.9679881262830827
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments,0.9833836858006042,0.9834985368554691,0.9833836858006042,0.9833850129973934,0.9776701991899241
Random Forest,Thien_uu,Enhanced Color+Zernike moments,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.972460189757532
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP,0.8141993957703928,0.815751002876489,0.8141993957703928,0.8138059982106505,0.7998418687232981
Support Vector Machine,Thien_uu,Enhanced Color+LBP,0.8731117824773413,0.8743418668793549,0.8731117824773413,0.873080509822592,0.8816928369305888
Random Forest,Thien_uu,Enhanced Color+LBP,0.823262839879154,0.8245138081533436,0.823262839879154,0.8232091969980257,0.8370471064750596
K-Nearest Neighbors,Thien_uu,Enhanced Color+GLCM,0.850453172205438,0.8519685536059258,0.850453172205438,0.850177703183783,0.8563890584253453
Support Vector Machine,Thien_uu,Enhanced Color+GLCM,0.9259818731117825,0.925981707587564,0.9259818731117825,0.9259796766028524,0.9188925262165013
Random Forest,Thien_uu,Enhanced Color+GLCM,0.8867069486404834,0.8872023919849109,0.8867069486404834,0.886709792322105,0.8801892026854574
K-Nearest Neighbors,Thien_uu,Enhanced Color+GIST,0.8111782477341389,0.8186300875289235,0.8111782477341389,0.8103946509687987,0.8162375853076625
Support Vector Machine,Thien_uu,Enhanced Color+GIST,0.9138972809667674,0.9163844715204232,0.9138972809667674,0.9138334029009434,0.9107196360206403
Random Forest,Thien_uu,Enhanced Color+GIST,0.9516616314199395,0.9517943314342174,0.9516616314199395,0.9516497101927596,0.9441741108583477
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP,0.9622356495468278,0.9622378013616684,0.9622356495468278,0.9622345288790063,0.9605448593463907
Support Vector Machine,Thien_uu,Zernike moments+LBP,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9746906730289074
Random Forest,Thien_uu,Zernike moments+LBP,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9650141485879156
K-Nearest Neighbors,Thien_uu,Zernike moments+GLCM,0.9682779456193353,0.9684995405957806,0.9682779456193353,0.9682804792198941,0.9665122343671975
Support Vector Machine,Thien_uu,Zernike moments+GLCM,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.973944404372191
Random Forest,Thien_uu,Zernike moments+GLCM,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9687343949397992
K-Nearest Neighbors,Thien_uu,Zernike moments+GIST,0.9410876132930514,0.943693076812412,0.9410876132930514,0.9410439072480139,0.9337707373911114
Support Vector Machine,Thien_uu,Zernike moments+GIST,0.9516616314199395,0.9541069368088958,0.9516616314199395,0.9516298545421694,0.948646174332797
Random Forest,Thien_uu,Zernike moments+GIST,0.972809667673716,0.9732561726416008,0.972809667673716,0.9728109085614636,0.9605615047439384
K-Nearest Neighbors,Thien_uu,LBP+GLCM,0.7915407854984894,0.7916930797730402,0.7915407854984894,0.791436022552605,0.7961243966043389
Support Vector Machine,Thien_uu,LBP+GLCM,0.851963746223565,0.8531520823064797,0.851963746223565,0.8519272614596904,0.8407673528269433
Random Forest,Thien_uu,LBP+GLCM,0.8262839879154078,0.8287216988863394,0.8262839879154078,0.8261233670635858,0.837030461077512
K-Nearest Neighbors,Thien_uu,LBP+GIST,0.8459214501510574,0.8486451005383349,0.8459214501510574,0.845763849508272,0.8385507407201909
Support Vector Machine,Thien_uu,LBP+GIST,0.9108761329305136,0.9123249263051099,0.9108761329305136,0.9108490822468676,0.9025301004272318
Random Forest,Thien_uu,LBP+GIST,0.9441087613293051,0.9447561501942167,0.9441087613293051,0.9440672534135885,0.9345086833490541
K-Nearest Neighbors,Thien_uu,GLCM+GIST,0.8172205438066465,0.8380998811260101,0.8172205438066465,0.8148639245605293,0.8229179381900904
Support Vector Machine,Thien_uu,GLCM+GIST,0.9093655589123867,0.9124475027162137,0.9093655589123867,0.9092728526519248,0.9025328746601564
Random Forest,Thien_uu,GLCM+GIST,0.9305135951661632,0.9317246046914354,0.9305135951661632,0.9304277984966987,0.9307884369971703
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9848942598187311,0.9849136203182651,0.9848942598187311,0.9848949493518611,0.9642678799311991
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9848942598187311,0.9850585518569565,0.9848942598187311,0.9848955007970943,0.9806469511180159
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9717166953337403
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP,0.9561933534743202,0.9562855559089062,0.9561933534743202,0.9561848513109593,0.9285524052599456
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP,0.9818731117824774,0.9820374038207026,0.9818731117824774,0.981874600956513,0.9687371691727238
Random Forest,Thien_uu,Basic+Enhanced Color+LBP,0.9682779456193353,0.9686398149100075,0.9682779456193353,0.9682799000398364,0.9612994507018809
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+GLCM,0.9561933534743202,0.9562855559089062,0.9561933534743202,0.9561848513109593,0.9419547245186705
Support Vector Machine,Thien_uu,Basic+Enhanced Color+GLCM,0.9833836858006042,0.9836062459119642,0.9833836858006042,0.9833850129247064,0.9687399434056483
Random Forest,Thien_uu,Basic+Enhanced Color+GLCM,0.9712990936555891,0.9718370122408128,0.9712990936555891,0.9712998140549334,0.9583254730067136
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+GIST,0.9244712990936556,0.9245498356509476,0.9244712990936556,0.9244768149054886,0.9084836042834157
Support Vector Machine,Thien_uu,Basic+Enhanced Color+GIST,0.9561933534743202,0.9577444701767129,0.9561933534743202,0.956180057375579,0.9427037674083116
Random Forest,Thien_uu,Basic+Enhanced Color+GIST,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.9642706541641237
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP,0.9773413897280967,0.9773469887371107,0.9773413897280967,0.9773419586201955,0.970226932253232
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP,0.9848942598187311,0.9851841391341296,0.9848942598187311,0.984895362860266,0.9806441768850913
Random Forest,Thien_uu,Basic+Zernike moments+LBP,0.974320241691843,0.9750705077996116,0.974320241691843,0.9743194799298569,0.9657604172446319
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+GLCM,0.974320241691843,0.974542222722254,0.974320241691843,0.9743222927018191,0.9709676524440993
Support Vector Machine,Thien_uu,Basic+Zernike moments+GLCM,0.9818731117824774,0.9823229262374621,0.9818731117824774,0.9818739390409758,0.9776646507240747
Random Forest,Thien_uu,Basic+Zernike moments+GLCM,0.974320241691843,0.9748596772499523,0.974320241691843,0.974320886259677,0.9672474060922156
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+GIST,0.9516616314199395,0.9525071897705706,0.9516616314199395,0.9516585429882122,0.9426954447095378
Support Vector Machine,Thien_uu,Basic+Zernike moments+GIST,0.9531722054380665,0.955830234719963,0.9531722054380665,0.9531374647356009,0.9493924429895134
Random Forest,Thien_uu,Basic+Zernike moments+GIST,0.972809667673716,0.9730977821226584,0.972809667673716,0.9728116531484792,0.9605587305110138
K-Nearest Neighbors,Thien_uu,Basic+LBP+GLCM,0.9546827794561934,0.9548174674856665,0.9546827794561934,0.9546716033057121,0.9270681906452867
Support Vector Machine,Thien_uu,Basic+LBP+GLCM,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9583282472396382
Random Forest,Thien_uu,Basic+LBP+GLCM,0.9622356495468278,0.9629758738520068,0.9622356495468278,0.9622345293086131,0.9508711091383233
K-Nearest Neighbors,Thien_uu,Basic+LBP+GIST,0.9169184290030211,0.9169176841440377,0.9169184290030211,0.9169159635338139,0.9017838317705156
Support Vector Machine,Thien_uu,Basic+LBP+GIST,0.9516616314199395,0.9541069368088958,0.9516616314199395,0.9516298545421694,0.9382372523997115
Random Forest,Thien_uu,Basic+LBP+GIST,0.972809667673716,0.9728846744980961,0.972809667673716,0.9728116533659759,0.9575681074182988
K-Nearest Neighbors,Thien_uu,Basic+GLCM+GIST,0.9123867069486404,0.9131920925864045,0.9123867069486404,0.9123811091661346,0.9107140875547911
Support Vector Machine,Thien_uu,Basic+GLCM+GIST,0.9531722054380665,0.9547165005852728,0.9531722054380665,0.9531579923669982,0.9330272429673195
Random Forest,Thien_uu,Basic+GLCM+GIST,0.9682779456193353,0.9683934860562823,0.9682779456193353,0.9682804793586599,0.9620346224268989
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP,0.9667673716012085,0.966828312894126,0.9667673716012085,0.9667625155589938,0.9590606447317317
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP,0.986404833836858,0.9866275869752011,0.986404833836858,0.9864059196656689,0.9806469511180159
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP,0.9773413897280967,0.9775635637854909,0.9773413897280967,0.9773431994427817,0.970975975142873
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9712990936555891,0.9713018248051944,0.9712990936555891,0.9712982419480447,0.970226932253232
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9848942598187311,0.9850585518569565,0.9848942598187311,0.9848955007970943,0.9806469511180159
Random Forest,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.972460189757532
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+GIST,0.9546827794561934,0.9553103727921518,0.9546827794561934,0.9546827794561934,0.9479082283748543
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+GIST,0.959214501510574,0.9614891269415228,0.959214501510574,0.9591909493776849,0.9494007656882871
Random Forest,Thien_uu,Enhanced Color+Zernike moments+GIST,0.9788519637462235,0.9794954455210672,0.9788519637462235,0.9788519637462235,0.9672557287909893
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+GLCM,0.8444108761329305,0.8468346045267694,0.8444108761329305,0.8439871217875602,0.8400294068690007
Support Vector Machine,Thien_uu,Enhanced Color+LBP+GLCM,0.918429003021148,0.918855651066434,0.918429003021148,0.9184327256843909,0.9174110858347667
Random Forest,Thien_uu,Enhanced Color+LBP+GLCM,0.8474320241691843,0.8490091907713401,0.8474320241691843,0.8473662145334276,0.8749958386506131
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+GIST,0.8534743202416919,0.8534792874196835,0.8534743202416919,0.853459266886497,0.8497031570770682
Support Vector Machine,Thien_uu,Enhanced Color+LBP+GIST,0.9274924471299094,0.9291355494496311,0.9274924471299094,0.9274659712331107,0.9211368806524997
Random Forest,Thien_uu,Enhanced Color+LBP+GIST,0.9652567975830816,0.9659520212919004,0.9652567975830816,0.9652309953652035,0.9441768850912723
K-Nearest Neighbors,Thien_uu,Enhanced Color+GLCM+GIST,0.8474320241691843,0.8507574612949381,0.8474320241691843,0.8472268037386941,0.8571602951783831
Support Vector Machine,Thien_uu,Enhanced Color+GLCM+GIST,0.9335347432024169,0.9348841085161408,0.9335347432024169,0.9335183622880244,0.9188953004494257
Random Forest,Thien_uu,Enhanced Color+GLCM+GIST,0.9516616314199395,0.9517170526682089,0.9516616314199395,0.9516545680858091,0.9419408533540476
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+GLCM,0.9667673716012085,0.9667880558955823,0.9667673716012085,0.966768888574094,0.9590689674305055
Support Vector Machine,Thien_uu,Zernike moments+LBP+GLCM,0.9833836858006042,0.9837492780263657,0.9833836858006042,0.9833847095446762,0.9754341674526993
Random Forest,Thien_uu,Zernike moments+LBP+GLCM,0.9758308157099698,0.9764723114299526,0.9758308157099698,0.9758308157099698,0.9657576430117073
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+GIST,0.9501510574018127,0.9505084591703779,0.9501510574018127,0.9501541286340286,0.9367502635521279
Support Vector Machine,Thien_uu,Zernike moments+LBP+GIST,0.9516616314199395,0.9545277104072919,0.9516616314199395,0.9516214642095809,0.9501387116462299
Random Forest,Thien_uu,Zernike moments+LBP+GIST,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9583226987737892
K-Nearest Neighbors,Thien_uu,Zernike moments+GLCM+GIST,0.945619335347432,0.948040745243988,0.945619335347432,0.9455835863599408,0.9426982189424624
Support Vector Machine,Thien_uu,Zernike moments+GLCM+GIST,0.945619335347432,0.948040745243988,0.945619335347432,0.9455835863599408,0.9501359374133053
Random Forest,Thien_uu,Zernike moments+GLCM+GIST,0.9712990936555891,0.9718370122408128,0.9712990936555891,0.9712998140549334,0.9575764301170725
K-Nearest Neighbors,Thien_uu,LBP+GLCM+GIST,0.8580060422960725,0.8604259829524789,0.8580060422960725,0.8578880511156444,0.8593824557509849
Support Vector Machine,Thien_uu,LBP+GLCM+GIST,0.9229607250755287,0.9247554919263262,0.9229607250755287,0.9229274944673743,0.9055124008211729
Random Forest,Thien_uu,LBP+GLCM+GIST,0.9380664652567976,0.9382389097530897,0.9380664652567976,0.9380476539302084,0.9359928979637131
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.9773413897280967,0.9773445071008787,0.9773413897280967,0.9773407173274038,0.9620373966598237
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.9833836858006042,0.9836062459119642,0.9833836858006042,0.9833850129247064,0.9791571880375075
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.9788519637462235,0.9790162557844488,0.9788519637462235,0.9788537011159318,0.9724629639904567
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.9758308157099698,0.9758308157099698,0.9758308157099698,0.9758308157099698,0.9709704266770238
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.9833836858006042,0.9836062459119642,0.9833836858006042,0.9833850129247064,0.9806469511180159
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9702324807190813
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+GIST,0.9546827794561934,0.9551226654498787,0.9546827794561934,0.9546848476024394,0.9479110026077789
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+GIST,0.9561933534743202,0.9580838644345202,0.9561933534743202,0.9561744576383109,0.9538617322310381
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+GIST,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9650224712866893
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.9516616314199395,0.9517170526682089,0.9516616314199395,0.9516545680858091,0.9196332464073684
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.9818731117824774,0.9821625498812617,0.9818731117824774,0.9818744354323193,0.9679964489818564
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.974320241691843,0.974542222722254,0.974320241691843,0.9743222927018191,0.9583254730067136
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+GIST,0.9244712990936556,0.9245167842615578,0.9244712990936556,0.9244602626340769,0.9084863785163403
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+GIST,0.9577039274924471,0.959781707854529,0.9577039274924471,0.9576826898720492,0.9523802918493036
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+GIST,0.972809667673716,0.9730977821226584,0.972809667673716,0.9728116531484792,0.9694806635965157
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+GLCM+GIST,0.9274924471299094,0.9275390363067413,0.9274924471299094,0.9274818521287137,0.9084891527492649
Support Vector Machine,Thien_uu,Basic+Enhanced Color+GLCM+GIST,0.9577039274924471,0.9594243782737563,0.9577039274924471,0.9576884832193145,0.9434389391333298
Random Forest,Thien_uu,Basic+Enhanced Color+GLCM+GIST,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9650224712866893
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9758308157099698,0.9758308157099698,0.9758308157099698,0.9758308157099698,0.9672557287909893
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9818731117824774,0.9823229262374621,0.9818731117824774,0.9818739390409758,0.9761748876435666
Random Forest,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9758308157099698,0.9764723114299526,0.9758308157099698,0.9758308157099698,0.9687371691727238
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+GIST,0.9516616314199395,0.9519466573525839,0.9516616314199395,0.9516651611528516,0.937490983742995
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+GIST,0.9516616314199395,0.9545277104072919,0.9516616314199395,0.9516214642095809,0.9523691949176053
Random Forest,Thien_uu,Basic+Zernike moments+LBP+GIST,0.9697885196374623,0.9699528116756875,0.9697885196374623,0.9697910015941884,0.963532708206181
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+GLCM+GIST,0.9531722054380665,0.9541420469409357,0.9531722054380665,0.953167396943183,0.946418465294346
Support Vector Machine,Thien_uu,Basic+Zernike moments+GLCM+GIST,0.947129909365559,0.9497616557661873,0.947129909365559,0.9470906859918073,0.9516257004938135
Random Forest,Thien_uu,Basic+Zernike moments+GLCM+GIST,0.9697885196374623,0.9700761928697905,0.9697885196374623,0.9697907257205323,0.9605531820451645
K-Nearest Neighbors,Thien_uu,Basic+LBP+GLCM+GIST,0.9138972809667674,0.9139682271514638,0.9138972809667674,0.9138805698180926,0.892864672917938
Support Vector Machine,Thien_uu,Basic+LBP+GLCM+GIST,0.9531722054380665,0.9554252101632138,0.9531722054380665,0.9531451641003047,0.9374882095100705
Random Forest,Thien_uu,Basic+LBP+GLCM+GIST,0.972809667673716,0.9732561726416008,0.972809667673716,0.9728109085614636,0.9620373966598235
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9667673716012085,0.966828312894126,0.9667673716012085,0.9667625155589938,0.9620457193585974
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9833836858006042,0.9834985368554691,0.9833836858006042,0.9833850129973934,0.9806414026521667
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9687454918714975
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+GIST,0.947129909365559,0.9471368874408326,0.947129909365559,0.9471312367804562,0.9367474893192032
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+GIST,0.9577039274924471,0.9601731283738038,0.9577039274924471,0.9576761227243984,0.9538589579981135
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+GIST,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9657687399434056
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+GLCM+GIST,0.9546827794561934,0.9549682466054518,0.9546827794561934,0.9546860885807983,0.9434444875991789
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+GLCM+GIST,0.9546827794561934,0.9563954953913439,0.9546827794561934,0.9546662320206942,0.953112689341397
Random Forest,Thien_uu,Enhanced Color+Zernike moments+GLCM+GIST,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9650224712866893
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+GLCM+GIST,0.8716012084592145,0.8716528331591183,0.8716012084592145,0.871609120508775,0.8541668978527437
Support Vector Machine,Thien_uu,Enhanced Color+LBP+GLCM+GIST,0.9290030211480362,0.930815196018725,0.9290030211480362,0.9289723968620901,0.924846030072685
Random Forest,Thien_uu,Enhanced Color+LBP+GLCM+GIST,0.9577039274924471,0.957716012415686,0.9577039274924471,0.9577012239302115,0.9434278422016312
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+GLCM+GIST,0.9441087613293051,0.9446330271585587,0.9441087613293051,0.9441101642122387,0.9419547245186706
Support Vector Machine,Thien_uu,Zernike moments+LBP+GLCM+GIST,0.945619335347432,0.948040745243988,0.945619335347432,0.9455835863599408,0.9501331631803807
Random Forest,Thien_uu,Zernike moments+LBP+GLCM+GIST,0.9712990936555891,0.9715208816590173,0.9712990936555891,0.9713013859608567,0.9590634189646563
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.974320241691843,0.9743231659530365,0.974320241691843,0.9743194796377243,0.9665066859013483
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9833836858006042,0.9836062459119642,0.9833836858006042,0.9833850129247064,0.9813932197747324
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.9717222437995895
